B1_x,B1_y,H1_x,H1_y,A_x,A_y,B_x,B_y,C_x,C_y,D_x,D_y,E_x,E_y,E1_x,E1_y,F1_x,F1_y,G_x,G_y,H_x,H_y,I_x,I_y,H2_x,H2_y,B4_x,B4_y,J_x,J_y,B3_x,B3_y,B2_x,B2_y,S1_x,S1_y,SRP1_x,SRP1_y,S2_x,S2_y,SRP2_x,SRP2_y,manufacturer,type,class,buzzwords,drag_coeff
-389.0,-219.0,-935.0,-181.0,-962.0,108.0,-885.0,383.0,416.0,641.0,1124.0,965.0,1698.0,1037.0,2404.0,980.0,2498.0,955.0,3264.0,745.0,3718.0,600.0,3844.0,125.0,3812.0,-1.0,3171.0,-163.0,2745.0,0.0,2349.0,-185.0,394.0,-187.0,591.0,-105.0,1437.0,143.0,1709.0,-153.0,2175.0,115.0,7,6,3,3;4;6,0.24023095
-371.0,-165.0,-782.0,-147.0,-882.0,168.0,-875.0,279.0,65.0,679.0,917.0,1075.0,1736.0,1158.0,2326.0,1140.0,2690.0,1053.0,3008.0,686.0,3093.0,507.0,3138.0,228.0,3096.0,-29.0,2892.0,-80.0,2510.0,0.0,2210.0,-172.0,328.0,-172.0,476.0,-33.0,1308.0,240.0,1574.0,-75.0,2068.0,265.0,3,1,0,0;5;7,0.35824835
-411.0,-174.0,-797.0,-153.0,-864.0,-15.0,-841.0,305.0,609.0,649.0,1274.0,1002.0,2109.0,1119.0,2900.0,1067.0,3023.0,1030.0,3781.0,758.0,4239.0,607.0,4312.0,171.0,4214.0,-46.0,3564.0,-144.0,3109.0,0.0,2705.0,-223.0,413.0,-223.0,781.0,-86.0,1616.0,180.0,1901.0,-118.0,2600.0,184.0,5,4,3,4;6;10,0.20210992
-399.0,-145.0,-805.0,-134.0,-865.0,21.0,-756.0,412.0,524.0,691.0,1216.0,1010.0,1798.0,1070.0,2447.0,1026.0,2510.0,1012.0,3364.0,820.0,3692.0,751.0,3923.0,188.0,3863.0,-43.0,3289.0,-82.0,2880.0,0.0,2481.0,-119.0,411.0,-142.0,705.0,-32.0,1637.0,139.0,1838.0,-83.0,2380.0,199.0,5,4,1,4;6;10,0.2646771
-391.0,-158.0,-915.0,-149.0,-966.0,115.0,-925.0,288.0,516.0,619.0,1221.0,932.0,1699.0,987.0,2334.0,929.0,2780.0,988.0,3219.0,717.0,3632.0,643.0,3717.0,186.0,3618.0,-3.0,3115.0,-77.0,2740.0,2.0,2351.0,-143.0,370.0,-156.0,823.0,-68.0,1710.0,119.0,2013.0,-73.0,2257.0,214.0,12,6,1,3;4;6,0.47393662
-366.0,-168.0,-778.0,-133.0,-822.0,-36.0,-774.0,383.0,77.0,679.0,834.0,1060.0,1576.0,1137.0,2329.0,1093.0,2644.0,996.0,2936.0,718.0,3043.0,478.0,3125.0,25.0,3069.0,-45.0,2830.0,-95.0,2458.0,0.0,2113.0,-153.0,355.0,-153.0,499.0,-42.0,1304.0,235.0,1545.0,-80.0,2047.0,278.0,9,1,0,1;4;8,0.33332837
-414.0,-118.0,-814.0,-103.0,-855.0,258.0,-850.0,389.0,258.0,715.0,902.0,1079.0,1628.0,1168.0,2415.0,1133.0,2692.0,1015.0,3010.0,797.0,3180.0,563.0,3254.0,286.0,3203.0,-26.0,2925.0,-62.0,2558.0,0.0,2170.0,-122.0,378.0,-139.0,490.0,-15.0,1330.0,244.0,1667.0,-59.0,2096.0,248.0,9,0,0,2;7;9,0.34411654
-409.0,-117.0,-842.0,-63.0,-923.0,285.0,-824.0,515.0,63.0,711.0,1131.0,1162.0,1633.0,1199.0,2443.0,1128.0,2833.0,1009.0,3128.0,769.0,3280.0,605.0,3351.0,255.0,3293.0,-15.0,3060.0,-62.0,2612.0,17.0,2233.0,-104.0,390.0,-115.0,447.0,2.0,1317.0,269.0,1610.0,-41.0,2103.0,289.0,9,1,0,0;5;7,0.2861735
-454.0,-152.0,-943.0,-106.0,-996.0,-46.0,-969.0,416.0,30.0,742.0,903.0,1114.0,1615.0,1181.0,2491.0,1124.0,3156.0,956.0,3363.0,747.0,3482.0,542.0,3532.0,320.0,3501.0,1.0,3148.0,-105.0,2727.0,0.0,2344.0,-141.0,391.0,-165.0,511.0,-7.0,1330.0,284.0,1587.0,-20.0,2161.0,277.0,9,1,0,0;5;7,0.26397783
-382.0,-109.0,-813.0,-100.0,-826.0,245.0,-805.0,314.0,203.0,652.0,911.0,1040.0,1642.0,1120.0,2414.0,1067.0,2620.0,966.0,3043.0,707.0,3149.0,576.0,3225.0,51.0,3195.0,-37.0,2936.0,-64.0,2538.0,0.0,2177.0,-147.0,360.0,-164.0,480.0,-46.0,1321.0,213.0,1656.0,-90.0,2086.0,217.0,0,1,0,5;7;9,0.32539046
-397.0,-114.0,-834.0,-47.0,-841.0,189.0,-746.0,463.0,534.0,701.0,1222.0,1078.0,2010.0,1164.0,2721.0,1115.0,2799.0,1092.0,3465.0,790.0,3889.0,754.0,4026.0,218.0,3981.0,38.0,3273.0,-71.0,2874.0,0.0,2500.0,-139.0,398.0,-139.0,712.0,-40.0,1540.0,231.0,1826.0,-75.0,2393.0,242.0,4,4,2,4;5;6,0.20292686
-389.0,-139.0,-726.0,-117.0,-855.0,64.0,-786.0,409.0,541.0,665.0,1171.0,992.0,1923.0,1098.0,2524.0,1043.0,2704.0,985.0,3138.0,776.0,3703.0,712.0,3843.0,224.0,3692.0,4.0,3151.0,-138.0,2760.0,0.0,2377.0,-159.0,383.0,-158.0,695.0,-64.0,1544.0,182.0,1827.0,-89.0,2281.0,209.0,4,3,2,3;4;6,0.21983877
-389.0,-139.0,-726.0,-119.0,-855.0,62.0,-786.0,407.0,566.0,682.0,1183.0,996.0,1845.0,1095.0,2583.0,1019.0,2644.0,1002.0,3331.0,758.0,3701.0,716.0,3843.0,268.0,3692.0,8.0,3151.0,-134.0,2760.0,0.0,2377.0,-158.0,383.0,-158.0,694.0,-64.0,1545.0,183.0,1852.0,-86.0,2335.0,200.0,4,6,2,3;4;5,0.22080469
-402.0,-152.0,-754.0,-105.0,-841.0,145.0,-788.0,390.0,607.0,670.0,1260.0,1032.0,2165.0,1137.0,2869.0,1079.0,3016.0,1037.0,3659.0,759.0,4110.0,708.0,4222.0,203.0,4131.0,-34.0,3486.0,-112.0,3079.0,0.0,2686.0,-151.0,402.0,-151.0,759.0,-73.0,1593.0,192.0,1910.0,-105.0,2588.0,214.0,4,4,2,4;5;6,0.20061907
-397.0,-170.0,-752.0,-94.0,-841.0,-31.0,-791.0,377.0,604.0,663.0,1269.0,1026.0,2202.0,1133.0,2786.0,1116.0,3681.0,974.0,3973.0,663.0,4037.0,573.0,4092.0,143.0,3931.0,-43.0,3278.0,-159.0,2938.0,0.0,2556.0,-190.0,399.0,-190.0,755.0,-73.0,1593.0,183.0,1872.0,-112.0,2449.0,200.0,4,5,2,0;4;7,0.3055206
-458.0,-174.0,-793.0,-134.0,-918.0,99.0,-828.0,347.0,139.0,602.0,874.0,1004.0,1572.0,1088.0,2274.0,983.0,2165.0,1022.0,2758.0,753.0,3367.0,652.0,3482.0,262.0,3249.0,-101.0,2804.0,-177.0,2408.0,0.0,1978.0,-163.0,339.0,-176.0,455.0,-93.0,1304.0,171.0,1584.0,-122.0,2041.0,191.0,6,3,0,4;5;8,0.19890289
-478.0,-177.0,-716.0,-127.0,-882.0,132.0,-824.0,464.0,232.0,750.0,1009.0,1153.0,1795.0,1254.0,2530.0,1201.0,3019.0,1034.0,3394.0,808.0,3495.0,704.0,3513.0,284.0,3360.0,-62.0,3123.0,-95.0,2682.0,0.0,2249.0,-137.0,432.0,-137.0,609.0,-12.0,1395.0,301.0,1660.0,-43.0,2208.0,308.0,13,5,1,2;5;10,0.28797218
-449.0,-142.0,-752.0,-112.0,-867.0,129.0,-789.0,481.0,567.0,766.0,1165.0,1155.0,1901.0,1243.0,2721.0,1203.0,3438.0,1042.0,3693.0,796.0,3815.0,656.0,3894.0,263.0,3663.0,-116.0,3332.0,-175.0,2872.0,0.0,2458.0,-238.0,400.0,-232.0,777.0,-4.0,1559.0,312.0,1793.0,-17.0,2414.0,319.0,4,0,1,0;5;9,0.2924885
-436.0,-243.0,-719.0,-212.0,-919.0,-173.0,-826.0,317.0,440.0,669.0,1298.0,1040.0,2206.0,1133.0,2923.0,1078.0,3257.0,998.0,3953.0,739.0,4209.0,693.0,4303.0,178.0,4097.0,-141.0,3608.0,-204.0,3208.0,0.0,2789.0,-247.0,445.0,-250.0,746.0,-46.0,1596.0,197.0,1974.0,-73.0,2583.0,223.0,4,4,3,5;6;9,0.22130099
-440.0,-124.0,-870.0,-15.0,-924.0,356.0,-864.0,509.0,64.0,764.0,979.0,1224.0,1921.0,1337.0,2557.0,1315.0,3214.0,1176.0,3527.0,790.0,3599.0,173.0,3513.0,232.0,3484.0,24.0,3171.0,-30.0,2690.0,0.0,2334.0,-136.0,389.0,-149.0,625.0,-23.0,1340.0,357.0,1619.0,34.0,2182.0,389.0,8,0,1,0;2;5,0.33922267
-446.0,-138.0,-917.0,-105.0,-1033.0,211.0,-896.0,564.0,-71.0,778.0,878.0,1210.0,1994.0,1325.0,2469.0,1316.0,3516.0,1159.0,3729.0,810.0,3762.0,716.0,3824.0,170.0,3754.0,14.0,3345.0,-48.0,2884.0,0.0,2440.0,-92.0,444.0,-117.0,539.0,16.0,1299.0,360.0,1616.0,59.0,2103.0,401.0,10,2,1,0;2;5,0.35036573
-428.0,-153.0,-750.0,-123.0,-875.0,193.0,-786.0,519.0,228.0,760.0,994.0,1160.0,1744.0,1244.0,2534.0,1211.0,3092.0,1053.0,3313.0,861.0,3452.0,644.0,3487.0,300.0,3367.0,-27.0,3124.0,-106.0,2682.0,0.0,2232.0,-167.0,443.0,-167.0,616.0,-5.0,1392.0,318.0,1698.0,7.0,2208.0,317.0,14,0,1,2;5;10,0.33418018
-458.0,-162.0,-584.0,-126.0,-890.0,84.0,-769.0,508.0,228.0,752.0,985.0,1164.0,1638.0,1249.0,2526.0,1217.0,3034.0,1054.0,3253.0,867.0,3404.0,674.0,3463.0,285.0,3290.0,-66.0,3088.0,-69.0,2662.0,0.0,2227.0,-151.0,432.0,-151.0,614.0,-8.0,1392.0,314.0,1628.0,-30.0,2190.0,313.0,14,0,1,2;6;10,0.2998107
-458.0,-162.0,-584.0,-126.0,-890.0,84.0,-769.0,508.0,228.0,752.0,985.0,1164.0,1638.0,1249.0,2526.0,1217.0,3034.0,1054.0,3253.0,867.0,3404.0,674.0,3463.0,285.0,3290.0,-66.0,3088.0,-69.0,2662.0,0.0,2227.0,-151.0,432.0,-151.0,614.0,-8.0,1392.0,314.0,1628.0,-30.0,2190.0,313.0,14,0,1,2;6;10,0.2998107
-439.0,-136.0,-572.0,-134.0,-890.0,84.0,-783.0,491.0,229.0,753.0,929.0,1138.0,1632.0,1219.0,2532.0,1177.0,3033.0,1034.0,3253.0,867.0,3404.0,674.0,3463.0,286.0,3308.0,-19.0,3087.0,-69.0,2662.0,0.0,2248.0,-154.0,406.0,-154.0,614.0,-8.0,1392.0,299.0,1617.0,-25.0,2190.0,313.0,14,7,1,2;6;10,0.2926071
-349.0,-64.0,-731.0,-41.0,-800.0,229.0,-719.0,449.0,98.0,701.0,977.0,1110.0,1691.0,1189.0,2406.0,1136.0,2758.0,1035.0,3064.0,739.0,3097.0,687.0,3150.0,215.0,3127.0,75.0,2841.0,-26.0,2489.0,0.0,2138.0,-51.0,354.0,-60.0,494.0,-7.0,1316.0,273.0,1628.0,-58.0,2080.0,283.0,8,1,0,0;1;5,0.31784183
-349.0,-89.0,-729.0,-67.0,-799.0,204.0,-731.0,414.0,80.0,664.0,971.0,1081.0,1734.0,1164.0,2396.0,1113.0,2758.0,1011.0,3093.0,673.0,3090.0,599.0,3148.0,286.0,3081.0,-17.0,2836.0,-37.0,2490.0,0.0,2150.0,-129.0,351.0,-129.0,494.0,-31.0,1316.0,248.0,1628.0,-82.0,2080.0,258.0,8,1,1,0;1;5,0.32130256
-444.0,-135.0,-756.0,-97.0,-980.0,268.0,-857.0,574.0,224.0,762.0,881.0,1244.0,2868.0,1382.0,2576.0,1376.0,3856.0,1275.0,3956.0,841.0,4011.0,746.0,4144.0,286.0,4004.0,15.0,3434.0,-17.0,2994.0,0.0,2615.0,-65.0,432.0,-87.0,612.0,-9.0,1393.0,348.0,1750.0,-10.0,2362.0,395.0,8,0,0,0;2;10,0.32748228
-376.0,-109.0,-873.0,-95.0,-908.0,-23.0,-868.0,347.0,172.0,674.0,990.0,1065.0,1644.0,1150.0,2411.0,1093.0,2468.0,1081.0,3158.0,821.0,3566.0,785.0,3707.0,301.0,3568.0,-7.0,3090.0,-79.0,2704.0,0.0,2304.0,-98.0,381.0,-117.0,525.0,-44.0,1364.0,225.0,1662.0,-80.0,2176.0,229.0,0,4,3,0;3;13,0.21574584
-421.0,-213.0,-811.0,-207.0,-886.0,-1.0,-841.0,410.0,529.0,637.0,1236.0,1005.0,2079.0,1112.0,2946.0,1048.0,3092.0,1019.0,3763.0,723.0,4299.0,623.0,4423.0,239.0,4419.0,-37.0,3620.0,-236.0,3192.0,0.0,2774.0,-223.0,431.0,-223.0,730.0,-105.0,1573.0,149.0,1982.0,-163.0,2593.0,161.0,7,4,0,4;6;7,0.1953312
-380.0,-138.0,-868.0,-102.0,-894.0,228.0,-827.0,376.0,101.0,650.0,998.0,1050.0,1725.0,1139.0,2503.0,1096.0,2967.0,990.0,3325.0,709.0,3385.0,590.0,3462.0,154.0,3356.0,-25.0,3028.0,-77.0,2648.0,0.0,2275.0,-149.0,380.0,-163.0,532.0,-81.0,1383.0,202.0,1685.0,-107.0,2160.0,218.0,8,1,0,0;4;5,0.30729482
-387.0,-145.0,-478.0,-127.0,-527.0,207.0,-504.0,456.0,66.0,723.0,759.0,1167.0,1476.0,1246.0,2210.0,1202.0,2613.0,1094.0,2839.0,803.0,2882.0,724.0,2967.0,341.0,2929.0,-28.0,2859.0,-50.0,2496.0,0.0,2139.0,-116.0,349.0,-121.0,371.0,49.0,1177.0,345.0,1406.0,24.0,1914.0,356.0,15,1,1,1;5;8,0.34887165
-460.0,-171.0,-782.0,-83.0,-836.0,184.0,-794.0,437.0,489.0,775.0,1177.0,1161.0,1993.0,1260.0,2778.0,1230.0,3418.0,1084.0,3780.0,851.0,3872.0,737.0,3893.0,302.0,3833.0,9.0,3380.0,-91.0,2875.0,0.0,2429.0,-176.0,448.0,-176.0,767.0,-3.0,1553.0,315.0,1775.0,-17.0,2389.0,330.0,13,7,1,0;2;5,0.291176
-389.0,-164.0,-873.0,-122.0,-927.0,151.0,-791.0,477.0,222.0,665.0,1062.0,1043.0,1758.0,1130.0,2534.0,1063.0,2691.0,1027.0,3455.0,767.0,3864.0,766.0,3936.0,148.0,3778.0,-71.0,3242.0,-140.0,2850.0,0.0,2459.0,-175.0,394.0,-191.0,590.0,-65.0,1418.0,204.0,1705.0,-114.0,2282.0,204.0,8,4,1,0;4;5,0.20201203
-390.0,-125.0,-822.0,37.0,-924.0,160.0,-726.0,617.0,522.0,789.0,1219.0,1180.0,1991.0,1282.0,2785.0,1233.0,3281.0,1099.0,3705.0,807.0,3807.0,782.0,3931.0,101.0,3762.0,-21.0,3384.0,-109.0,2879.0,0.0,2462.0,-125.0,409.0,-125.0,808.0,-15.0,1551.0,320.0,1825.0,-33.0,2405.0,313.0,16,7,1,0;2;5,0.2284079
-414.0,-167.0,-881.0,-151.0,-943.0,152.0,-821.0,475.0,72.0,747.0,949.0,1207.0,2578.0,1377.0,3086.0,1367.0,3572.0,1274.0,3823.0,746.0,3867.0,424.0,3903.0,219.0,3818.0,-38.0,3270.0,-105.0,2850.0,0.0,2486.0,-215.0,487.0,-215.0,628.0,-61.0,1348.0,314.0,1661.0,-21.0,2116.0,374.0,8,2,1,0;2;13,0.36934543
-430.0,-181.0,-841.0,-151.0,-931.0,-113.0,-905.0,308.0,521.0,643.0,1306.0,1009.0,2130.0,1112.0,2775.0,1052.0,2914.0,1014.0,3606.0,753.0,3940.0,711.0,4040.0,232.0,3841.0,-84.0,3454.0,-125.0,2997.0,0.0,2562.0,-205.0,437.0,-215.0,823.0,-93.0,1660.0,167.0,2003.0,-112.0,2447.0,181.0,17,4,2,3;5;6,0.24630499
-370.0,-177.0,-698.0,-154.0,-796.0,52.0,-791.0,279.0,559.0,620.0,1220.0,983.0,1934.0,1092.0,2654.0,1024.0,2754.0,996.0,3392.0,747.0,3782.0,699.0,3846.0,150.0,3523.0,-83.0,3194.0,-145.0,2820.0,0.0,2453.0,-201.0,368.0,-201.0,696.0,-102.0,1541.0,151.0,1828.0,-144.0,2370.0,164.0,18,4,1,3;4;5,0.22909096
-377.0,-154.0,-820.0,-120.0,-955.0,38.0,-910.0,362.0,237.0,666.0,981.0,1044.0,1701.0,1135.0,2479.0,1091.0,2804.0,1029.0,3236.0,739.0,3326.0,575.0,3396.0,328.0,3305.0,-28.0,3000.0,-82.0,2634.0,0.0,2261.0,-140.0,375.0,-153.0,541.0,-59.0,1351.0,211.0,1620.0,-77.0,2149.0,239.0,18,1,0,0;4;5,0.340007
-490.0,-110.0,-683.0,-80.0,-870.0,126.0,-787.0,544.0,386.0,796.0,1139.0,1227.0,2781.0,1388.0,2652.0,1388.0,3903.0,1281.0,4072.0,877.0,4136.0,701.0,4217.0,158.0,3940.0,-19.0,3562.0,-77.0,3075.0,0.0,2593.0,-107.0,489.0,-129.0,722.0,51.0,1500.0,372.0,1740.0,43.0,2395.0,381.0,4,0,2,0;2;10,0.3646818
-460.0,-132.0,-687.0,-122.0,-884.0,238.0,-849.0,480.0,420.0,787.0,1118.0,1209.0,2783.0,1357.0,2655.0,1356.0,3925.0,1239.0,4080.0,843.0,4147.0,653.0,4235.0,195.0,4038.0,-73.0,3570.0,-132.0,3076.0,0.0,2655.0,-213.0,420.0,-211.0,744.0,6.0,1510.0,340.0,1766.0,6.0,2395.0,357.0,4,0,3,0;2;10,0.35346627
-460.0,-132.0,-687.0,-122.0,-884.0,238.0,-849.0,480.0,420.0,787.0,1118.0,1209.0,2783.0,1357.0,2655.0,1356.0,3925.0,1239.0,4080.0,843.0,4147.0,653.0,4235.0,195.0,4038.0,-73.0,3570.0,-132.0,3076.0,0.0,2655.0,-213.0,420.0,-211.0,744.0,6.0,1510.0,340.0,1766.0,6.0,2395.0,357.0,4,0,3,0;2;10,0.35346627
-397.0,-126.0,-809.0,-90.0,-907.0,112.0,-855.0,468.0,351.0,722.0,1034.0,1066.0,1917.0,1177.0,2521.0,1148.0,3013.0,1026.0,3382.0,772.0,3419.0,736.0,3510.0,124.0,3384.0,8.0,3105.0,-46.0,2699.0,0.0,2299.0,-116.0,400.0,-116.0,563.0,-20.0,1402.0,240.0,1685.0,-54.0,2203.0,266.0,4,0,1,0;4;5,0.3329068
-429.0,-154.0,-825.0,-90.0,-905.0,157.0,-885.0,447.0,386.0,743.0,953.0,1150.0,2101.0,1286.0,2574.0,1280.0,3401.0,1140.0,3604.0,792.0,3659.0,681.0,3730.0,212.0,3557.0,-58.0,3267.0,-110.0,2830.0,0.0,2421.0,-151.0,423.0,-144.0,626.0,-47.0,1393.0,287.0,1648.0,-29.0,2288.0,335.0,4,0,1,2;5;10,0.3421914
-429.0,-154.0,-825.0,-90.0,-905.0,157.0,-885.0,447.0,386.0,743.0,953.0,1150.0,2101.0,1286.0,2574.0,1280.0,3401.0,1140.0,3604.0,792.0,3659.0,681.0,3730.0,212.0,3557.0,-58.0,3267.0,-110.0,2830.0,0.0,2421.0,-151.0,423.0,-144.0,626.0,-47.0,1393.0,287.0,1648.0,-29.0,2288.0,335.0,4,0,1,2;5;10,0.3421914
-429.0,-154.0,-825.0,-90.0,-905.0,157.0,-885.0,447.0,386.0,743.0,953.0,1150.0,2101.0,1286.0,2574.0,1280.0,3401.0,1140.0,3604.0,792.0,3659.0,681.0,3730.0,212.0,3557.0,-58.0,3267.0,-110.0,2830.0,0.0,2421.0,-151.0,423.0,-144.0,626.0,-47.0,1393.0,287.0,1702.0,-30.0,2288.0,335.0,4,0,1,2;5;10,0.34330434
-437.0,-144.0,-713.0,-106.0,-831.0,103.0,-792.0,446.0,564.0,736.0,1158.0,1138.0,2168.0,1256.0,2753.0,1244.0,3358.0,1127.0,3669.0,797.0,3746.0,692.0,3824.0,157.0,3663.0,-70.0,3317.0,-117.0,2874.0,0.0,2425.0,-195.0,432.0,-198.0,775.0,-32.0,1557.0,287.0,1791.0,-41.0,2412.0,298.0,4,0,2,2;4;10,0.34162807
-437.0,-143.0,-782.0,-91.0,-831.0,105.0,-786.0,450.0,564.0,737.0,1161.0,1128.0,1914.0,1219.0,2740.0,1150.0,2957.0,1098.0,3615.0,866.0,3808.0,819.0,3901.0,306.0,3683.0,-61.0,3316.0,-119.0,2874.0,0.0,2420.0,-199.0,432.0,-198.0,777.0,-33.0,1558.0,287.0,1780.0,-39.0,2413.0,287.0,4,7,2,2;3;4,0.26043695
-482.0,-180.0,-787.0,-51.0,-925.0,417.0,-888.0,528.0,405.0,824.0,1084.0,1258.0,2087.0,1362.0,2798.0,1344.0,3528.0,1187.0,3842.0,844.0,3939.0,726.0,3998.0,103.0,3788.0,-68.0,3481.0,-121.0,2994.0,0.0,2574.0,-184.0,441.0,-186.0,739.0,56.0,1510.0,384.0,1868.0,64.0,2475.0,371.0,4,0,2,2;4;10,0.30557075
-482.0,-180.0,-789.0,-48.0,-925.0,417.0,-890.0,533.0,405.0,824.0,1084.0,1258.0,2157.0,1361.0,2718.0,1348.0,3528.0,1187.0,3842.0,844.0,3939.0,726.0,3996.0,107.0,3791.0,-67.0,3481.0,-121.0,2995.0,0.0,2574.0,-184.0,441.0,-186.0,739.0,56.0,1510.0,384.0,1792.0,64.0,2375.0,391.0,4,0,2,2;4;10,0.3063563
-461.0,-92.0,-870.0,-34.0,-898.0,110.0,-838.0,588.0,410.0,864.0,1125.0,1261.0,1964.0,1372.0,2714.0,1322.0,3052.0,1253.0,3689.0,994.0,3891.0,957.0,3999.0,382.0,3885.0,68.0,3389.0,-11.0,2915.0,0.0,2466.0,-62.0,490.0,-89.0,738.0,87.0,1499.0,428.0,1746.0,97.0,2383.0,428.0,4,7,2,2;3;4,0.25264847
-440.0,-92.0,-676.0,-87.0,-813.0,134.0,-745.0,486.0,519.0,738.0,1055.0,1170.0,2109.0,1279.0,2687.0,1272.0,3351.0,1174.0,3587.0,788.0,3632.0,620.0,3712.0,242.0,3472.0,-15.0,3175.0,-90.0,2756.0,0.0,2344.0,-138.0,418.0,-138.0,720.0,-5.0,1505.0,311.0,1777.0,-27.0,2335.0,320.0,4,0,2,2;10;13,0.3719262
-523.0,-155.0,-745.0,-125.0,-935.0,404.0,-852.0,582.0,428.0,821.0,1091.0,1244.0,2789.0,1387.0,3023.0,1385.0,3942.0,1243.0,4131.0,881.0,4216.0,749.0,4270.0,329.0,4058.0,-87.0,3643.0,-161.0,3134.0,0.0,2626.0,-204.0,487.0,-204.0,739.0,37.0,1510.0,365.0,1792.0,45.0,2495.0,381.0,4,0,3,2;6;10,0.34193707
-523.0,-155.0,-745.0,-125.0,-935.0,404.0,-852.0,582.0,428.0,821.0,1091.0,1244.0,2789.0,1387.0,3023.0,1385.0,3942.0,1243.0,4131.0,881.0,4216.0,749.0,4270.0,329.0,4058.0,-87.0,3643.0,-161.0,3134.0,0.0,2626.0,-204.0,487.0,-204.0,739.0,37.0,1510.0,365.0,1792.0,45.0,2495.0,381.0,4,0,3,2;6;10,0.34193707
-523.0,-122.0,-760.0,-85.0,-943.0,169.0,-899.0,641.0,427.0,855.0,1090.0,1278.0,2750.0,1423.0,3157.0,1418.0,3943.0,1280.0,4131.0,917.0,4216.0,786.0,4270.0,358.0,4058.0,-51.0,3643.0,-125.0,3135.0,2.0,2628.0,-168.0,487.0,-170.0,739.0,71.0,1510.0,400.0,2006.0,115.0,2600.0,433.0,4,0,4,2;6;10,0.3079078
-370.0,-98.0,-831.0,-78.0,-869.0,124.0,-799.0,405.0,206.0,678.0,930.0,1041.0,1699.0,1124.0,2384.0,1071.0,2592.0,1011.0,3055.0,769.0,3243.0,753.0,3376.0,308.0,3220.0,-62.0,2912.0,-67.0,2578.0,0.0,2207.0,-88.0,372.0,-109.0,489.0,-45.0,1326.0,217.0,1608.0,-76.0,2072.0,236.0,6,3,0,3;4;13,0.2647808
-368.0,-168.0,-713.0,-159.0,-878.0,134.0,-762.0,378.0,39.0,657.0,844.0,1115.0,1810.0,1242.0,2434.0,1212.0,2857.0,1114.0,3177.0,755.0,3239.0,573.0,3324.0,112.0,3193.0,-87.0,2963.0,-117.0,2578.0,0.0,2178.0,-128.0,416.0,-134.0,591.0,-83.0,1276.0,274.0,1575.0,-88.0,2121.0,305.0,6,1,0,0;4;7,0.36659598
-371.0,-142.0,-767.0,-120.0,-855.0,194.0,-795.0,369.0,152.0,710.0,927.0,1123.0,1883.0,1251.0,2546.0,1222.0,3086.0,1113.0,3344.0,749.0,3418.0,590.0,3482.0,166.0,3314.0,-55.0,3052.0,-77.0,2686.0,0.0,2243.0,-150.0,481.0,-150.0,570.0,-67.0,1326.0,277.0,1637.0,-85.0,2230.0,290.0,6,2,0,0;2;7,0.3497877
-374.0,-144.0,-826.0,-111.0,-856.0,194.0,-786.0,362.0,254.0,640.0,987.0,1027.0,1953.0,1135.0,2488.0,1120.0,3240.0,1006.0,3549.0,686.0,3630.0,519.0,3705.0,111.0,3578.0,-15.0,2995.0,-78.0,2636.0,0.0,2259.0,-134.0,366.0,-144.0,533.0,-69.0,1365.0,199.0,1639.0,-113.0,2181.0,206.0,6,5,0,0;5;7,0.3412407
-484.0,-157.0,-815.0,-115.0,-853.0,190.0,-786.0,364.0,266.0,645.0,989.0,1027.0,1796.0,1124.0,2479.0,1103.0,2963.0,1004.0,3253.0,683.0,3320.0,544.0,3398.0,262.0,3308.0,-26.0,3006.0,-77.0,2637.0,0.0,2265.0,-181.0,371.0,-181.0,535.0,-69.0,1367.0,199.0,1644.0,-112.0,2182.0,206.0,6,1,0,0;5;7,0.3420983
-411.0,-151.0,-905.0,-124.0,-996.0,226.0,-886.0,456.0,-72.0,730.0,1182.0,1277.0,1913.0,1316.0,2487.0,1304.0,3240.0,1175.0,3505.0,721.0,3548.0,430.0,3591.0,120.0,3530.0,-23.0,3199.0,-59.0,2728.0,0.0,2326.0,-125.0,457.0,-159.0,566.0,-19.0,1228.0,347.0,1404.0,-4.0,2142.0,384.0,9,2,1,0;5;7,0.37446806
-367.0,-187.0,-681.0,-81.0,-887.0,284.0,-767.0,591.0,391.0,832.0,1109.0,1244.0,2099.0,1355.0,2705.0,1347.0,3451.0,1218.0,3817.0,875.0,3886.0,729.0,3934.0,310.0,3814.0,2.0,3418.0,-64.0,2916.0,0.0,2423.0,-135.0,521.0,-150.0,745.0,70.0,1509.0,406.0,1782.0,78.0,2394.0,407.0,19,0,3,2;7;10,0.34181246
-378.0,-146.0,-783.0,-112.0,-894.0,243.0,-792.0,459.0,50.0,725.0,961.0,1176.0,2262.0,1312.0,2554.0,1308.0,3160.0,1220.0,3534.0,793.0,3588.0,393.0,3624.0,187.0,3540.0,-23.0,3166.0,-97.0,2788.0,0.0,2409.0,-176.0,374.0,-176.0,606.0,-83.0,1325.0,291.0,1651.0,-7.0,2112.0,371.0,8,2,1,0;5;7,0.36556256
-378.0,-146.0,-783.0,-112.0,-894.0,243.0,-792.0,459.0,50.0,725.0,961.0,1176.0,2262.0,1312.0,2554.0,1308.0,3160.0,1220.0,3534.0,793.0,3588.0,393.0,3624.0,187.0,3540.0,-23.0,3166.0,-97.0,2788.0,0.0,2409.0,-176.0,374.0,-176.0,606.0,-83.0,1325.0,291.0,1651.0,-7.0,2112.0,371.0,8,2,1,0;5;7,0.36556256
